date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:26:40	166893/166893	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Apr%202018%2008:45:24%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/04/PL-Blog-Geo-Targeting-03-1.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/04/PL-Blog-Geo-Targeting-03-1.jpg	(from https://www.pinklemonade.in/marketingmaximus/author/gay123)
16:26:45	199057/199057	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Apr%202018%2008:45:28%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/04/PL-Blog-Geo-Targeting-04-1.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/04/PL-Blog-Geo-Targeting-04-1.jpg	(from https://www.pinklemonade.in/marketingmaximus/author/gay123)
16:26:47	184337/184337	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Apr%202018%2004:56:57%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/04/PL-Blog-Geo-Targeting-05-2.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/04/PL-Blog-Geo-Targeting-05-2.jpg	(from https://www.pinklemonade.in/marketingmaximus/author/gay123)
16:27:06	142187/142187	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Jan%202018%2007:10:17%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/01/Blog_AI-01-947x500.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/01/Blog_AI-01-947x500.jpg	(from https://www.pinklemonade.in/marketingmaximus/author/gay123)
16:27:07	86214/86214	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Mar%202020%2010:57:06%20GMT	https://www.pinklemonade.in/marketingmaximus/big-data-in-advertising-marketing	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/big-data-in-advertising-marketing.html	(from https://www.pinklemonade.in/marketingmaximus/author/gay123)
16:27:09	89682/89682	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Mar%202020%2010:57:07%20GMT	https://www.pinklemonade.in/marketingmaximus/tuning-in-for-impact-radio-marketing	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/tuning-in-for-impact-radio-marketing.html	(from https://www.pinklemonade.in/marketingmaximus/author/gay123)
16:27:12	220301/220301	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Jan%202019%2010:53:55%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/InboundvsOutbound_BlogBanner.png	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/InboundvsOutbound_BlogBanner.png	(from https://www.pinklemonade.in/marketingmaximus/where-should-you-invest)
16:27:13	823/823	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2028%20Feb%202020%2005:54:09%20GMT	https://www.pinklemonade.in/marketingmaximus/where-should-you-invest/feed	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/where-should-you-invest/feed	(from https://www.pinklemonade.in/marketingmaximus/where-should-you-invest)
16:27:14	2618/2618	---MC-	200	added ('OK')	application/json	date:Sun,%2029%20Mar%202020%2010:57:13%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.pinklemonade.in%2Fmarketingmaximus%2Fwhere-should-you-invest	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-json/oembed/1.0/embeda997.json	(from https://www.pinklemonade.in/marketingmaximus/where-should-you-invest)
16:27:15	0/-1	---M--	301	error ('')			https://www.pinklemonade.in/marketingmaximus	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus.2ac.delayed	(from https://www.pinklemonade.in/marketingmaximus/where-should-you-invest)
16:27:15	0/-1	---M--	301	error ('')			https://www.pinklemonade.in/marketingmaximus	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus.2ad.delayed	(from https://www.pinklemonade.in/marketingmaximus/where-should-you-invest)
16:27:15	2751/2751	---MC-	200	added ('OK')	text/xml	date:Sun,%2029%20Mar%202020%2010:57:14%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.pinklemonade.in%2Fmarketingmaximus%2Fwhere-should-you-invest&format=xml	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-json/oembed/1.0/embed843b	(from https://www.pinklemonade.in/marketingmaximus/where-should-you-invest)
16:27:16	726915/726915	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Nov%202017%2011:45:22%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2017/11/PL_radio_blog-05-947x500.png	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2017/11/PL_radio_blog-05-947x500.png	(from https://www.pinklemonade.in/marketingmaximus/author/gay123)
16:27:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Mar%202020%2010:57:15%20GMT	https://www.pinklemonade.in/marketingmaximus/?p=4627	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/index0b0c.html	(from https://www.pinklemonade.in/marketingmaximus/where-should-you-invest)
16:27:17	97257/97257	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202019%2010:54:10%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/M3-08.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/M3-08.jpg	(from https://www.pinklemonade.in/marketingmaximus/where-should-you-invest)
16:27:18	23596/23596	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202019%2010:54:02%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/M3-01-150x150.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/M3-01-150x150.jpg	(from https://www.pinklemonade.in/marketingmaximus/where-should-you-invest)
16:27:18	22947/22947	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202019%2010:54:04%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/M3-02-150x150.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/M3-02-150x150.jpg	(from https://www.pinklemonade.in/marketingmaximus/where-should-you-invest)
16:27:19	24042/24042	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202019%2010:54:05%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/M3-03-150x150.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/M3-03-150x150.jpg	(from https://www.pinklemonade.in/marketingmaximus/where-should-you-invest)
16:27:20	23829/23829	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202019%2010:54:06%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/M3-04-150x150.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/M3-04-150x150.jpg	(from https://www.pinklemonade.in/marketingmaximus/where-should-you-invest)
16:27:21	25590/25590	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202019%2010:54:07%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/M3-05-150x150.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/M3-05-150x150.jpg	(from https://www.pinklemonade.in/marketingmaximus/where-should-you-invest)
16:27:23	23244/23244	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202019%2010:54:08%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/M3-06-150x150.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/M3-06-150x150.jpg	(from https://www.pinklemonade.in/marketingmaximus/where-should-you-invest)
16:27:25	444024/444024	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Jan%202019%2010:53:58%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/InboundvsOutbound_BlogBanner-947x500.png	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/InboundvsOutbound_BlogBanner-947x500.png	(from https://www.pinklemonade.in/marketingmaximus/where-should-you-invest)
16:27:26	24285/24285	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202019%2010:54:09%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/M3-07-150x150.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/M3-07-150x150.jpg	(from https://www.pinklemonade.in/marketingmaximus/where-should-you-invest)
16:27:27	8063/8063	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Oct%202017%2010:30:33%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2017/10/10422350_1056942740988126_4794021325957324397_n-150x150.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2017/10/10422350_1056942740988126_4794021325957324397_n-150x150.jpg	(from https://www.pinklemonade.in/marketingmaximus/where-should-you-invest)
16:27:29	0/-1	---M--	301	error ('')			https://www.pinklemonade.in/marketingmaximus	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus.2ba.delayed	(from https://www.pinklemonade.in/marketingmaximus/author/anu123)
16:27:29	0/-1	---M--	301	error ('')			https://www.pinklemonade.in/marketingmaximus	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus.2bb.delayed	(from https://www.pinklemonade.in/marketingmaximus/author/anu123)
16:27:29	246043/246043	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202019%2010:54:11%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/M3-09.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/M3-09.jpg	(from https://www.pinklemonade.in/marketingmaximus/where-should-you-invest)
16:27:30	33916/33916	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2023%20Mar%202020%2008:53:15%20GMT	https://www.pinklemonade.in/marketingmaximus/author/anu123/feed	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/author/anu123/feed	(from https://www.pinklemonade.in/marketingmaximus/author/anu123)
16:27:31	85968/85968	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Mar%202020%2010:57:30%20GMT	https://www.pinklemonade.in/marketingmaximus/market-well-to-millennials-or-nothing	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/market-well-to-millennials-or-nothing.html	(from https://www.pinklemonade.in/marketingmaximus/author/anu123)
16:27:32	35857/35857	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Oct%202017%2012:07:53%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2017/10/Maximus-Marketing-Blog-Banner-2-1-947x500.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2017/10/Maximus-Marketing-Blog-Banner-2-1-947x500.jpg	(from https://www.pinklemonade.in/marketingmaximus/author/anu123)
16:27:34	825/825	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2028%20Feb%202020%2005:54:09%20GMT	https://www.pinklemonade.in/marketingmaximus/marketing-automation-101/feed	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/marketing-automation-101/feed	(from https://www.pinklemonade.in/marketingmaximus/marketing-automation-101)
16:27:35	244524/244524	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Jan%202019%2010:11:23%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/PL-Blog-Marketing-Automation-101_Artboard-1-copy-9.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/PL-Blog-Marketing-Automation-101_Artboard-1-copy-9.jpg	(from https://www.pinklemonade.in/marketingmaximus/marketing-automation-101)
16:27:36	2647/2647	---MC-	200	added ('OK')	application/json	date:Sun,%2029%20Mar%202020%2010:57:35%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.pinklemonade.in%2Fmarketingmaximus%2Fmarketing-automation-101	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-json/oembed/1.0/embedb7fc.json	(from https://www.pinklemonade.in/marketingmaximus/marketing-automation-101)
16:27:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Mar%202020%2010:57:35%20GMT	https://www.pinklemonade.in/marketingmaximus/?p=4639	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/index8908.html	(from https://www.pinklemonade.in/marketingmaximus/marketing-automation-101)
16:27:37	0/-1	---M--	301	error ('')			https://www.pinklemonade.in/marketingmaximus	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus.2c2.delayed	(from https://www.pinklemonade.in/marketingmaximus/marketing-automation-101)
16:27:37	0/-1	---M--	301	error ('')			https://www.pinklemonade.in/marketingmaximus	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus.2c3.delayed	(from https://www.pinklemonade.in/marketingmaximus/marketing-automation-101)
16:27:38	2780/2780	---MC-	200	added ('OK')	text/xml	date:Sun,%2029%20Mar%202020%2010:57:37%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.pinklemonade.in%2Fmarketingmaximus%2Fmarketing-automation-101&format=xml	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-json/oembed/1.0/embedec71	(from https://www.pinklemonade.in/marketingmaximus/marketing-automation-101)
16:27:41	814/814	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2028%20Feb%202020%2005:54:09%20GMT	https://www.pinklemonade.in/marketingmaximus/digital-or-dystopian/feed	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/digital-or-dystopian/feed	(from https://www.pinklemonade.in/marketingmaximus/digital-or-dystopian)
16:27:41	125364/125364	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jan%202019%2005:35:35%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/PL-M3-Blog-creative-01-1024x512.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/PL-M3-Blog-creative-01-1024x512.jpg	(from https://www.pinklemonade.in/marketingmaximus/digital-or-dystopian)
16:27:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Mar%202020%2010:57:41%20GMT	https://www.pinklemonade.in/marketingmaximus/?p=4614	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/index66d7.html	(from https://www.pinklemonade.in/marketingmaximus/digital-or-dystopian)
16:27:43	2594/2594	---MC-	200	added ('OK')	application/json	date:Sun,%2029%20Mar%202020%2010:57:42%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.pinklemonade.in%2Fmarketingmaximus%2Fdigital-or-dystopian	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-json/oembed/1.0/embed375c.json	(from https://www.pinklemonade.in/marketingmaximus/digital-or-dystopian)
16:27:45	0/-1	---M--	301	error ('')			https://www.pinklemonade.in/marketingmaximus	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus.2c9.delayed	(from https://www.pinklemonade.in/marketingmaximus/digital-or-dystopian)
16:27:45	0/-1	---M--	301	error ('')			https://www.pinklemonade.in/marketingmaximus	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus.2ca.delayed	(from https://www.pinklemonade.in/marketingmaximus/digital-or-dystopian)
16:27:45	2727/2727	---MC-	200	added ('OK')	text/xml	date:Sun,%2029%20Mar%202020%2010:57:44%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.pinklemonade.in%2Fmarketingmaximus%2Fdigital-or-dystopian&format=xml	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-json/oembed/1.0/embed3ddb	(from https://www.pinklemonade.in/marketingmaximus/digital-or-dystopian)
16:28:00	1282048/1282048	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jan%202019%2005:35:34%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/PL-M3-Blog-creative-01.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/PL-M3-Blog-creative-01.jpg	(from https://www.pinklemonade.in/marketingmaximus/digital-or-dystopian)
16:28:05	119793/119793	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jan%202019%2005:35:35%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/PL-M3-Blog-creative-01-947x500.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/PL-M3-Blog-creative-01-947x500.jpg	(from https://www.pinklemonade.in/marketingmaximus/digital-or-dystopian)
16:28:55	1054218/1054218	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jan%202019%2005:32:01%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/PL-M3-Blog-Banner-creative-06.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/PL-M3-Blog-Banner-creative-06.jpg	(from https://www.pinklemonade.in/marketingmaximus/digital-or-dystopian)
16:28:55	1011009/1011009	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jan%202019%2005:34:15%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/PL-M3-Blog-creative-02.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/PL-M3-Blog-creative-02.jpg	(from https://www.pinklemonade.in/marketingmaximus/digital-or-dystopian)
16:29:00	1175426/1175426	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jan%202019%2005:32:46%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/PL-M3-Blog-creative-03.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/PL-M3-Blog-creative-03.jpg	(from https://www.pinklemonade.in/marketingmaximus/digital-or-dystopian)
16:29:01	570138/570138	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jan%202019%2005:31:55%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/PL-M3-Blog-Banner-creative-04.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/PL-M3-Blog-Banner-creative-04.jpg	(from https://www.pinklemonade.in/marketingmaximus/digital-or-dystopian)
16:29:07	7930/7930	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Sep%202017%2007:18:45%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2017/09/YOLO-150x150.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2017/09/YOLO-150x150.jpg	(from https://www.pinklemonade.in/marketingmaximus/digital-or-dystopian)
16:29:12	702529/702529	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jan%202019%2005:31:58%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/PL-M3-Blog-Banner-creative-05.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/PL-M3-Blog-Banner-creative-05.jpg	(from https://www.pinklemonade.in/marketingmaximus/digital-or-dystopian)
16:29:15	0/-1	---M--	301	error ('')			https://www.pinklemonade.in/marketingmaximus	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus.2d4.delayed	(from https://www.pinklemonade.in/marketingmaximus/author/var123)
16:29:15	0/-1	---M--	301	error ('')			https://www.pinklemonade.in/marketingmaximus	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus.2d5.delayed	(from https://www.pinklemonade.in/marketingmaximus/author/var123)
16:29:15	847785/847785	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jan%202019%2005:31:52%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/PL-M3-Blog-Banner-creative-08-08.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2019/01/PL-M3-Blog-Banner-creative-08-08.jpg	(from https://www.pinklemonade.in/marketingmaximus/digital-or-dystopian)
16:29:20	70339/70339	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2023%20Mar%202020%2008:53:15%20GMT	https://www.pinklemonade.in/marketingmaximus/author/var123/feed	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/author/var123/feed	(from https://www.pinklemonade.in/marketingmaximus/author/var123)
16:29:29	281725/281725	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jul%202018%2008:01:02%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/07/PL-M3-Strategy-for-Conversions-11.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/07/PL-M3-Strategy-for-Conversions-11.jpg	(from https://www.pinklemonade.in/marketingmaximus/author/var123)
16:29:30	146054/146054	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jul%202018%2008:01:01%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/07/PL-M3-Strategy-for-Conversions-10.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/07/PL-M3-Strategy-for-Conversions-10.jpg	(from https://www.pinklemonade.in/marketingmaximus/author/var123)
16:29:33	158718/158718	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jul%202018%2008:00:59%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/07/PL-M3-Strategy-for-Conversions-09.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/07/PL-M3-Strategy-for-Conversions-09.jpg	(from https://www.pinklemonade.in/marketingmaximus/author/var123)
16:29:34	88684/88684	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jul%202018%2008:00:58%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/07/PL-M3-Strategy-for-Conversions-08.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/07/PL-M3-Strategy-for-Conversions-08.jpg	(from https://www.pinklemonade.in/marketingmaximus/author/var123)
16:29:37	100085/100085	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jul%202018%2008:00:56%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/07/PL-M3-Strategy-for-Conversions-06.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/07/PL-M3-Strategy-for-Conversions-06.jpg	(from https://www.pinklemonade.in/marketingmaximus/author/var123)
16:29:37	147172/147172	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jul%202018%2008:00:57%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/07/PL-M3-Strategy-for-Conversions-07.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/07/PL-M3-Strategy-for-Conversions-07.jpg	(from https://www.pinklemonade.in/marketingmaximus/author/var123)
16:29:42	142695/142695	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jul%202018%2008:00:52%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/07/PL-M3-Strategy-for-Conversions-04.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/07/PL-M3-Strategy-for-Conversions-04.jpg	(from https://www.pinklemonade.in/marketingmaximus/author/var123)
16:29:42	210647/210647	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jul%202018%2008:00:54%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/07/PL-M3-Strategy-for-Conversions-05.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/07/PL-M3-Strategy-for-Conversions-05.jpg	(from https://www.pinklemonade.in/marketingmaximus/author/var123)
16:29:44	83579/83579	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jul%202018%2008:00:51%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/07/PL-M3-Strategy-for-Conversions-03.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/07/PL-M3-Strategy-for-Conversions-03.jpg	(from https://www.pinklemonade.in/marketingmaximus/author/var123)
16:29:45	154445/154445	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jul%202018%2008:00:50%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/07/PL-M3-Strategy-for-Conversions-02.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/07/PL-M3-Strategy-for-Conversions-02.jpg	(from https://www.pinklemonade.in/marketingmaximus/author/var123)
16:29:47	93322/93322	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Mar%202020%2010:59:46%20GMT	https://www.pinklemonade.in/marketingmaximus/building-a-brand-for-the-ages-5-ways-to-learn-what-your-customers-want	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/building-a-brand-for-the-ages-5-ways-to-learn-what-your-customers-want.html	(from https://www.pinklemonade.in/marketingmaximus/author/var123)
16:29:48	187203/187203	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jul%202018%2008:00:48%20GMT	https://www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/07/PL-M3-Strategy-for-Conversions-01.jpg	/Users/macbookpro/websites/graphicsleader/www.pinklemonade.in/marketingmaximus/wp-content/uploads/2018/07/PL-M3-Strategy-for-Conversions-01.jpg	(from https://www.pinklemonade.in/marketingmaximus/author/var123)
